stat,range
4319,3441.5271959630145
4320,3442.0211761882692
4321,3442.5151595367097
4322,3443.009146010652
4323,3443.503135612406
4324,3443.9971283442833
4325,3444.4911242085914
4326,3444.9851232076353
4327,3445.4791253437193
4328,3445.973130619145
4329,3446.467139036211
4330,3446.961150597214
4331,3447.4551653044505
4332,3447.94918316021
4333,3448.4432041667856
4334,3448.937228326465
4335,3449.431255641534
4336,3449.9252861142763
4337,3450.4193197469745
4338,3450.913356541907
4339,3451.4073965013527
4340,3451.9014396275857
4341,3452.3954859228797
4342,3452.889535389506
4343,3453.3835880297333
4344,3453.8776438458276
4345,3454.3717028400533
4346,3454.8657650146733
4347,3455.359830371949
4348,3455.8538989141375
4349,3456.347970643494
4350,3456.842045562273
4351,3457.336123672727
4352,3457.8302049771046
4353,3458.324289477653
4354,3458.8183771766185
4355,3459.312468076244
4356,3459.80656217877
4357,3460.3006594864364
4358,3460.7947600014786
4359,3461.2888637261326
4360,3461.782970662631
4361,3462.277080813204
4362,3462.771194180079
4363,3463.2653107654846
4364,3463.759430571643
4365,3464.2535536007763
4366,3464.7476798551047
4367,3465.241809336847
4368,3465.7359420482185
4369,3466.230077991432
4370,3466.7242171687
4371,3467.2183595822316
4372,3467.7125052342344
4373,3468.2066541269137
4374,3468.700806262472
4375,3469.1949616431116
4376,3469.6891202710303
4377,3470.183282148427
4378,3470.6774472774946
4379,3471.171615660427
4380,3471.665787299414
4381,3472.1599621966457
4382,3472.6541403543083
4383,3473.148321774586
4384,3473.64250645966
4385,3474.1366944117135
4386,3474.6308856329233
4387,3475.125080125465
4388,3475.6192778915147
4389,3476.1134789332427
4390,3476.60768325282
4391,3477.1018908524156
4392,3477.5961017341942
4393,3478.09031590032
4394,3478.5845333529546
4395,3479.0787540942592
4396,3479.5729781263913
4397,3480.0672054515067
4398,3480.561436071758
4399,3481.055669989299
4400,3481.549907206278
4401,3482.044147724843
4402,3482.53839154714
4403,3483.032638675312
4404,3483.526889111501
4405,3484.021142857847
4406,3484.5153999164872
4407,3485.0096602895574
4408,3485.5039239791913
4409,3485.99819098752
4410,3486.4924613166722
4411,3486.9867349687775
4412,3487.4810119459603
4413,3487.975292250344
4414,3488.46957588405
4415,3488.963862849198
4416,3489.4581531479066
4417,3489.9524467822894
4418,3490.4467437544613
4419,3490.9410440665333
4420,3491.435347720615
4421,3491.929654718814
4422,3492.4239650632353
4423,3492.9182787559844
4424,3493.4125957991605
4425,3493.906916194864
4426,3494.4012399451926
4427,3494.895567052243
4428,3495.3898975181082
4429,3495.884231344879
4430,3496.378568534646
4431,3496.872909089496
4432,3497.3672530115164
4433,3497.86160030279
4434,3498.3559509653996
4435,3498.850305001423
4436,3499.34466241294
4437,3499.8390232020265
4438,3500.333387370756
4439,3500.8277549212007
4440,3501.322125855431
4441,3501.816500175514
4442,3502.310877883518
4443,3502.805258981505
4444,3503.29964347154
4445,3503.79403135568
4446,3504.288422635986
4447,3504.7828173145135
4448,3505.2772153933174
4449,3505.7716168744514
4450,3506.266021759963
4451,3506.760430051904
4452,3507.2548417523203
4453,3507.7492568632574
4454,3508.2436753867573
4455,3508.738097324861
4456,3509.2325226796092
4457,3509.7269514530376
4458,3510.221383647182
4459,3510.715819264076
4460,3511.2102583057513
4461,3511.704700774236
4462,3512.1991466715604
4463,3512.6935959997472
4464,3513.188048760823
4465,3513.6825049568083
4466,3514.1769645897234
4467,3514.671427661586
4468,3515.1658941744136
4469,3515.6603641302195
4470,3516.1548375310153
4471,3516.649314378814
4472,3517.1437946756223
4473,3517.638278423448
4474,3518.132765624295
4475,3518.627256280168
4476,3519.121750393066
4477,3519.61624796499
4478,3520.1107489979363
4479,3520.605253493901
4480,3521.0997614548774
4481,3521.5942728828572
4482,3522.088787779831
4483,3522.583306147785
4484,3523.077827988708
4485,3523.5723533045816
4486,3524.06688209739
4487,3524.5614143691128
4488,3525.055950121729
4489,3525.550489357215
4490,3526.045032077547
4491,3526.5395782846963
4492,3527.034127980636
4493,3527.528681167334
4494,3528.0232378467576
4495,3528.517798020874
4496,3529.0123616916467
4497,3529.506928861036
4498,3530.0014995310044
4499,3530.496073703509
4500,3530.9906513805063
4501,3531.4852325639513
4502,3531.979817255796
4503,3532.4744054579924
4504,3532.9689971724893
4505,3533.4635924012337
4506,3533.9581911461714
4507,3534.4527934092457
4508,3534.9473991923983
4509,3535.44200849757
4510,3535.936621326698
4511,3536.4312376817193
4512,3536.925857564568
4513,3537.4204809771772
4514,3537.915107921478
4515,3538.409738399399
4516,3538.9043724128674
4517,3539.39900996381
4518,3539.8936510541475
4519,3540.388295685805
4520,3540.8829438607004
4521,3541.377595580753
4522,3541.872250847879
4523,3542.3669096639937
4524,3542.8615720310095
4525,3543.3562379508357
4526,3543.850907425385
4527,3544.345580456561
4528,3544.8402570462727
4529,3545.3349371964227
4530,3545.829620908913
4531,3546.3243081856435
4532,3546.8189990285136
4533,3547.3136934394192
4534,3547.8083914202566
4535,3548.303092972918
4536,3548.7977980992955
4537,3549.2925068012773
4538,3549.787219080753
4539,3550.2819349396077
4540,3550.776654379726
4541,3551.2713774029903
4542,3551.766104011282
4543,3552.26083420648
4544,3552.7555679904613
4545,3553.250305365101
4546,3553.7450463322743
4547,3554.239790893851
4548,3554.7345390517035
4549,3555.2292908076993
4550,3555.724046163705
4551,3556.2188051215862
4552,3556.7135676832054
4553,3557.2083338504244
4554,3557.7031036251037
4555,3558.1978770091005
4556,3558.6926540042705
4557,3559.1874346124696
4558,3559.6822188355495
4559,3560.177006675362
4560,3560.671798133756
4561,3561.1665932125798
4562,3561.661391913678
4563,3562.156194238895
4564,3562.6510001900747
4565,3563.1458097690565
4566,3563.6406229776794
4567,3564.1354398177805
4568,3564.6302602911956
4569,3565.125084399758
4570,3565.619912145302
4571,3566.114743529654
4572,3566.609578554646
4573,3567.104417222103
4574,3567.599259533851
4575,3568.094105491714
4576,3568.588955097512
4577,3569.083808353068
4578,3569.578665260197
4579,3570.0735258207183
4580,3570.568390036445
4581,3571.0632579091925
4582,3571.5581294407702
4583,3572.053004632989
4584,3572.5478834876576
4585,3573.042766006582
4586,3573.5376521915664
4587,3574.0325420444146
4588,3574.5274355669276
4589,3575.0223327609056
4590,3575.5172336281466
4591,3576.0121381704466
4592,3576.5070463896
4593,3577.001958287401
4594,3577.49687386564
4595,3577.9917931261066
4596,3578.4867160705885
4597,3578.9816427008736
4598,3579.4765730187446
4599,3579.9715070259854
4600,3580.4664447243777
4601,3580.9613861157004
4602,3581.456331201731
4603,3581.951279984247
4604,3582.4462324650226
4605,3582.9411886458306
4606,3583.436148528442
4607,3583.931112114627
4608,3584.426079406153
4609,3584.921050404787
4610,3585.416025112294
4611,3585.911003530435
4612,3586.405985660974
4613,3586.9009715056695
4614,3587.395961066279
4615,3587.8909543445593
4616,3588.3859513422663
4617,3588.8809520611517
4618,3589.375956502968
4619,3589.8709646694647
4620,3590.3659765623893
4621,3590.8609921834905
4622,3591.3560115345117
4623,3591.851034617196
4624,3592.346061433285
4625,3592.841091984521
4626,3593.33612627264
4627,3593.831164299379
4628,3594.3262060664747
4629,3594.8212515756595
4630,3595.316300828666
4631,3595.811353827224
4632,3596.3064105730623
4633,3596.801471067908
4634,3597.296535313487
4635,3597.791603311523
4636,3598.2866750637377
4637,3598.781750571853
4638,3599.276829837587
4639,3599.771912862657
4640,3600.266999648779
4641,3600.762090197667
4642,3601.257184511034
4643,3601.7522825905917
4644,3602.2473844380493
4645,3602.7424900551136
4646,3603.2375994434906
4647,3603.7327126048867
4648,3604.227829541003
4649,3604.722950253542
4650,3605.218074744204
4651,3605.7132030146868
4652,3606.2083350666862
4653,3606.703470901899
4654,3607.198610522017
4655,3607.693753928733
4656,3608.188901123737
4657,3608.6840521087183
4658,3609.1792068853633
4659,3609.6743654553584
4660,3610.169527820388
4661,3610.664693982133
4662,3611.1598639422746
4663,3611.6550377024937
4664,3612.1502152644666
4665,3612.6453966298704
4666,3613.140581800378
4667,3613.6357707776647
4668,3614.1309635634007
4669,3614.6261601592555
4670,3615.121360566899
4671,3615.616564787997
4672,3616.111772824214
4673,3616.6069846772143
4674,3617.1022003486614
4675,3617.5974198402146
4676,3618.092643153532
4677,3618.587870290273
4678,3619.083101252092
4679,3619.5783360406444
4680,3620.073574657583
4681,3620.5688171045585
4682,3621.06406338322
4683,3621.559313495218
4684,3622.0545674421965
4685,3622.5498252258026
4686,3623.045086847679
4687,3623.5403523094687
4688,3624.035621612811
4689,3624.530894759345
4690,3625.0261717507083
4691,3625.521452588538
4692,3626.016737274467
4693,3626.5120258101288
4694,3627.0073181971543
4695,3627.502614437174
4696,3627.9979145318157
4697,3628.4932184827067
4698,3628.9885262914718
4699,3629.483837959734
4700,3629.979153489118
4701,3630.474472881241
4702,3630.969796137726
4703,3631.465123260188
4704,3631.9604542502448
4705,3632.4557891095087
4706,3632.9511278395958
4707,3633.446470442116
4708,3633.9418169186793
4709,3634.4371672708953
4710,3634.9325215003705
4711,3635.427879608712
4712,3635.9232415975207
4713,3636.4186074684026
4714,3636.9139772229564
4715,3637.4093508627834
4716,3637.904728389481
4717,3638.4001098046456
4718,3638.8954951098735
4719,3639.3908843067575
4720,3639.8862773968904
4721,3640.381674381862
4722,3640.877075263262
4723,3641.372480042679
4724,3641.867888721698
4725,3642.3633013019034
4726,3642.8587177848804
4727,3643.35413817221
4728,3643.8495624654706
4729,3644.344990666244
4730,3644.840422776106
4731,3645.3358587966336
4732,3645.8312987294
4733,3646.3267425759777
4734,3646.822190337941
4735,3647.3176420168566
4736,3647.813097614295
4737,3648.308557131824
4738,3648.804020571007
4739,3649.299487933409
4740,3649.7949592205946
4741,3650.2904344341223
4742,3650.785913575554
4743,3651.281396646447
4744,3651.7768836483583
4745,3652.2723745828434
4746,3652.767869451458
4747,3653.263368255751
4748,3653.7588709972765
4749,3654.254377677583
4750,3654.749888298219
4751,3655.2454028607317
4752,3655.740921366665
4753,3656.236443817564
4754,3656.7319702149703
4755,3657.227500560426
4756,3657.72303485547
4757,3658.2185731016402
4758,3658.7141153004736
4759,3659.209661453505
4760,3659.705211562269
4761,3660.200765628298
4762,3660.6963236531215
4763,3661.191885638271
4764,3661.687451585273
4765,3662.1830214956553
4766,3662.6785953709427
4767,3663.174173212659
4768,3663.669755022326
4769,3664.165340801465
4770,3664.6609305515967
4771,3665.1565242742386
4772,3665.652121970906
4773,3666.147723643116
4774,3666.643329292382
4775,3667.1389389202163
4776,3667.63455252813
4777,3668.130170117633
4778,3668.6257916902327
4779,3669.1214172474365
4780,3669.6170467907505
4781,3670.112680321678
4782,3670.608317841722
4783,3671.1039593523833
4784,3671.599604855162
4785,3672.0952543515564
4786,3672.5909078430636
4787,3673.0865653311794
4788,3673.5822268173974
4789,3674.077892303211
4790,3674.5735617901114
4791,3675.0692352795895
4792,3675.564912773133
4793,3676.0605942722286
4794,3676.5562797783637
4795,3677.0519692930225
4796,3677.547662817687
4797,3678.04336035384
4798,3678.539061902961
4799,3679.03476746653
4800,3679.530477046024
4801,3680.0261906429187
4802,3680.5219082586905
4803,3681.017629894811
4804,3681.5133555527536
4805,3682.009085233988
4806,3682.504818939985
4807,3683.000556672211
4808,3683.496298432133
4809,3683.992044221217
4810,3684.487794040926
4811,3684.983547892723
4812,3685.4793057780694
4813,3685.9750676984236
4814,3686.470833655245
4815,3686.966603649991
4816,3687.462377684116
4817,3687.9581557590755
4818,3688.453937876322
4819,3688.9497240373075
4820,3689.4455142434817
4821,3689.941308496293
4822,3690.4371067971915
4823,3690.9329091476197
4824,3691.4287155490256
4825,3691.9245260028506
4826,3692.420340510538
4827,3692.916159073529
4828,3693.411981693261
4829,3693.9078083711743
4830,3694.403639108705
4831,3694.899473907288
4832,3695.395312768358
4833,3695.8911556933476
4834,3696.387002683688
4835,3696.88285374081
4836,3697.3787088661406
4837,3697.8745680611087
4838,3698.3704313271405
4839,3698.8662986656605
4840,3699.3621700780914
4841,3699.8580455658557
4842,3700.353925130375
4843,3700.8498087730673
4844,3701.3456964953525
4845,3701.8415882986455
4846,3702.3374841843624
4847,3702.833384153919
4848,3703.3292882087258
4849,3703.8251963501953
4850,3704.3211085797375
4851,3704.8170248987617
4852,3705.3129453086754
4853,3705.808869810884
4854,3706.304798406794
4855,3706.8007310978073
4856,3707.2966678853263
4857,3707.792608770754
4858,3708.2885537554885
4859,3708.7845028409283
4860,3709.2804560284712
4861,3709.7764133195114
4862,3710.272374715445
4863,3710.768340217665
4864,3711.2643098275626
4865,3711.7602835465286
4866,3712.256261375953
4867,3712.7522433172235
4868,3713.2482293717253
4869,3713.7442195408457
4870,3714.2402138259677
4871,3714.736212228475
4872,3715.232214749748
4873,3715.7282213911676
4874,3716.2242321541125
4875,3716.7202470399616
4876,3717.2162660500894
4877,3717.7122891858717
4878,3718.2083164486826
4879,3718.704347839894
4880,3719.200383360878
4881,3719.6964230130043
4882,3720.192466797641
4883,3720.6885147161556
4884,3721.1845667699145
4885,3721.6806229602835
4886,3722.176683288624
4887,3722.6727477563
4888,3723.1688163646727
4889,3723.664889115101
4890,3724.160966008943
4891,3724.6570470475563
4892,3725.1531322322976
4893,3725.6492215645217
4894,3726.1453150455804
4895,3726.6414126768273
4896,3727.1375144596122
4897,3727.633620395287
4898,3728.129730485197
4899,3728.625844730691
4900,3729.1219631331146
4901,3729.6180856938126
4902,3730.114212414128
4903,3730.6103432954033
4904,3731.106478338979
4905,3731.602617546195
4906,3732.098760918389
4907,3732.594908456899
4908,3733.09106016306
4909,3733.587216038207
4910,3734.083376083673
4911,3734.5795403007915
4912,3735.0757086908916
4913,3735.5718812553037
4914,3736.0680579953555
4915,3736.564238912375
4916,3737.0604240076873
4917,3737.5566132826184
4918,3738.0528067384894
4919,3738.549004376625
4920,3739.0452061983456
4921,3739.5414122049688
4922,3740.037622397815
4923,3740.5338367782015
4924,3741.030055347444
4925,3741.526278106857
4926,3742.022505057754
4927,3742.518736201448
4928,3743.0149715392495
4929,3743.5112110724685
4930,3744.0074548024136
4931,3744.5037027303924
4932,3744.999954857711
4933,3745.4962111856744
4934,3745.9924717155864
4935,3746.48873644875
4936,3746.985005386465
4937,3747.4812785300337
4938,3747.9775558807532
4939,3748.473837439922
4940,3748.970123208837
4941,3749.466413188793
4942,3749.962707381083
4943,3750.459005787002
4944,3750.9553084078398
4945,3751.4516152448878
4946,3751.9479262994355
4947,3752.4442415727694
4948,3752.940561066179
4949,3753.436884780947
4950,3753.933212718359
4951,3754.429544879699
4952,3754.925881266248
4953,3755.422221879286
4954,3755.9185667200954
4955,3756.414915789952
4956,3756.9112690901347
4957,3757.4076266219186
4958,3757.903988386578
4959,3758.4003543853887
4960,3758.8967246196203
4961,3759.3930990905465
4962,3759.8894777994365
4963,3760.3858607475586
4964,3760.8822479361816
4965,3761.3786393665714
4966,3761.8750350399937
4967,3762.3714349577117
4968,3762.8678391209896
4969,3763.364247531089
4970,3763.86066018927
4971,3764.3570770967913
4972,3764.853498254913
4973,3765.349923664892
4974,3765.8463533279823
4975,3766.34278724544
4976,3766.8392254185183
4977,3767.3356678484697
4978,3767.832114536546
4979,3768.3285654839965
4980,3768.8250206920707
4981,3769.321480162016
4982,3769.8179438950783
4983,3770.314411892504
4984,3770.8108841555368
4985,3771.307360685419
4986,3771.803841483394
4987,3772.300326550702
4988,3772.7968158885824
4989,3773.2933094982736
4990,3773.7898073810125
4991,3774.2863095380358
4992,3774.7828159705778
4993,3775.2793266798735
4994,3775.775841667154
4995,3776.2723609336513
4996,3776.7688844805966
4997,3777.2654123092175
4998,3777.761944420744
4999,3778.2584808164006
5000,3778.755021497415
5001,3779.2515664650105
5002,3779.748115720411
5003,3780.2446692648396
5004,3780.741227099516
5005,3781.237789225661
5006,3781.7343556444935
5007,3782.230926357231
5008,3782.7275013650897
5009,3783.2240806692866
5010,3783.7206642710335
5011,3784.217252171546
5012,3784.7138443720332
5013,3785.21044087371
5014,3785.7070416777824
5015,3786.2036467854623
5016,3786.700256197954
5017,3787.196869916466
5018,3787.693487942203
5019,3788.1901102763686
5020,3788.686736920166
5021,3789.183367874798
5022,3789.680003141463
5023,3790.176642721364
5024,3790.673286615697
5025,3791.1699348256598
5026,3791.6665873524494
5027,3792.1632441972597
5028,3792.659905361286
5029,3793.156570845719
5030,3793.653240651754
5031,3794.149914780578
5032,3794.646593233384
5033,3795.1432760113566
5034,3795.639963115687
5035,3796.136654547557
5036,3796.633350308157
5037,3797.1300503986668
5038,3797.6267548202704
5039,3798.1234635741503
5040,3798.6201766614854
5041,3799.1168940834573
5042,3799.6136158412437
5043,3800.110341936021
5044,3800.6070723689672
5045,3801.1038071412554
5046,3801.6005462540616
5047,3802.0972897085585
5048,3802.594037505915
5049,3803.0907896473063
5050,3803.5875461338974
5051,3804.0843069668613
5052,3804.5810721473617
5053,3805.077841676568
5054,3805.574615555642
5055,3806.071393785752
5056,3806.568176368058
5057,3807.0649633037233
5058,3807.561754593908
5059,3808.0585502397726
5060,3808.5553502424755
5061,3809.0521546031737
5062,3809.548963323025
5063,3810.045776403184
5064,3810.542593844805
5065,3811.0394156490415
5066,3811.5362418170475
5067,3812.03307234997
5068,3812.5299072489634
5069,3813.0267465151733
5070,3813.5235901497504
5071,3814.020438153838
5072,3814.5172905285863
5073,3815.0141472751357
5074,3815.511008394634
5075,3816.0078738882185
5076,3816.504743757036
5077,3817.001618002223
5078,3817.4984966249212
5079,3817.9953796262666
5080,3818.4922670073993
5081,3818.989158769453
5082,3819.4860549135637
5083,3819.982955440864
5084,3820.4798603524887
5085,3820.9767696495696
5086,3821.4736833332363
5087,3821.9706014046196
5088,3822.467523864846
5089,3822.9644507150465
5090,3823.4613819563433
5091,3823.958317589867
5092,3824.455257616737
5093,3824.9522020380814
5094,3825.449150855018
5095,3825.9461040686724
5096,3826.443061680161
5097,3826.940023690605
5098,3827.4369901011223
5099,3827.9339609128297
5100,3828.4309361268433
5101,3828.927915744278
5102,3829.424899766247
5103,3829.921888193865
5104,3830.4188810282426
5105,3830.91587827049
5106,3831.4128799217187
5107,3831.909885983034
5108,3832.4068964555486
5109,3832.9039113403646
5110,3833.4009306385906
5111,3833.8979543513283
5112,3834.3949824796846
5113,3834.8920150247577
5114,3835.3890519876536
5115,3835.886093369469
5116,3836.383139171306
5117,3836.8801893942614
5118,3837.3772440394323
5119,3837.8743031079152
5120,3838.3713666008057
5121,3838.868434519198
5122,3839.365506864185
5123,3839.8625836368587
5124,3840.3596648383104
5125,3840.8567504696307
5126,3841.3538405319077
5127,3841.85093502623
5128,3842.348033953684
5129,3842.8451373153575
5130,3843.3422451123324
5131,3843.839357345696
5132,3844.336474016528
5133,3844.8335951259137
5134,3845.3307206749305
5135,3845.8278506646607
5136,3846.3249850961824
5137,3846.8221239705745
5138,3847.3192672889118
5139,3847.8164150522707
5140,3848.313567261727
5141,3848.8107239183532
5142,3849.3078850232237
5143,3849.805050577409
5144,3850.3022205819802
5145,3850.799395038007
5146,3851.2965739465585
5147,3851.793757308702
5148,3852.2909451255055
5149,3852.7881373980313
5150,3853.285334127349
5151,3853.7825353145176
5152,3854.2797409606037
5153,3854.7769510666653
5154,3855.274165633768
5155,3855.7713846629663
5156,3856.268608155323
5157,3856.7658361118933
5158,3857.2630685337353
5159,3857.760305421904
5160,3858.2575467774536
5161,3858.754792601439
5162,3859.2520428949133
5163,3859.7492976589265
5164,3860.246556894531
5165,3860.743820602776
5166,3861.24108878471
5167,3861.738361441382
5168,3862.2356385738367
5169,3862.732920183122
5170,3863.230206270282
5171,3863.7274968363604
5172,3864.224791882399
5173,3864.722091409443
5174,3865.2193954185295
5175,3865.716703910701
5176,3866.2140168869946
5177,3866.7113343484502
5178,3867.208656296104
5179,3867.705982730991
5180,3868.203313654147
5181,3868.7006490666067
5182,3869.1979889694026
5183,3869.6953333635665
5184,3870.192682250131
5185,3870.6900356301235
5186,3871.187393504576
5187,3871.684755874515
5188,3872.1821227409696
5189,3872.6794941049625
5190,3873.176869967524
5191,3873.6742503296737
5192,3874.1716351924383
5193,3874.669024556838
5194,3875.166418423896
5195,3875.6638167946317
5196,3876.161219670065
5197,3876.658627051215
5198,3877.156038939098
5199,3877.6534553347315
5200,3878.1508762391313
5201,3878.6483016533116
5202,3879.1457315782864
5203,3879.6431660150683
5204,3880.14060496467
5205,3880.6380484281017
5206,3881.135496406373
5207,3881.632948900494
5208,3882.130405911471
5209,3882.627867440313
5210,3883.1253334880244
5211,3883.6228040556125
5212,3884.1202791440783
5213,3884.61775875443
5214,3885.1152428876635
5215,3885.612731544786
5216,3886.110224726794
5217,3886.6077224346905
5218,3887.1052246694708
5219,3887.6027314321345
5220,3888.1002427236767
5221,3888.5977585450946
5222,3889.0952788973823
5223,3889.5928037815333
5224,3890.090333198542
5225,3890.587867149398
5226,3891.085405635094
5227,3891.58294865662
5228,3892.0804962149655
5229,3892.578048311116
5230,3893.075604946063
5231,3893.5731661207888
5232,3894.0707318362815
5233,3894.568302093524
5234,3895.065876893502
5235,3895.5634562371947
5236,3896.0610401255876
5237,3896.558628559659
5238,3897.056221540389
5239,3897.553819068757
5240,3898.051421145741
5241,3898.549027772318
5242,3899.046638949463
5243,3899.544254678153
5244,3900.041874959361
5245,3900.539499794061
5246,3901.0371291832253
5247,3901.534763127826
5248,3902.0324016288314
5249,3902.5300446872143
5250,3903.0276923039405
5251,3903.525344479981
5252,3904.0230012162992
5253,3904.520662513865
5254,3905.0183283736387
5255,3905.5159987965894
5256,3906.013673783676
5257,3906.511353335865
5258,3907.0090374541146
5259,3907.506726139386
5260,3908.0044193926406
5261,3908.502117214835
5262,3908.9998196069278
5263,3909.497526569876
5264,3909.9952381046346
5265,3910.4929542121604
5266,3910.9906748934063
5267,3911.488400149326
5268,3911.9861299808726
5269,3912.483864388995
5270,3912.981603374647
5271,3913.479346938775
5272,3913.9770950823313
5273,3914.47484780626
5274,3914.9726051115117
5275,3915.4703669990286
5276,3915.9681334697602
5277,3916.4659045246462
5278,3916.9636801646348
5279,3917.4614603906643
5280,3917.959245203678
5281,3918.457034604616
5282,3918.954828594419
5283,3919.452627174025
5284,3919.9504303443728
5285,3920.448238106399
5286,3920.9460504610397
5287,3921.44386740923
5288,3921.941688951905
5289,3922.4395150899986
5290,3922.9373458244413
5291,3923.435181156168
5292,3923.9330210861067
5293,3924.4308656151898
5294,3924.9287147443442
5295,3925.4265684745
5296,3925.924426806583
5297,3926.422289741522
5298,3926.9201572802394
5299,3927.4180294236626
5300,3927.9159061727137
5301,3928.4137875283163
5302,3928.911673491393
5303,3929.4095640628643
5304,3929.9074592436505
5305,3930.405359034671
5306,3930.903263436845
5307,3931.40117245109
5308,3931.8990860783238
5309,3932.3970043194586
5310,3932.8949271754145
5311,3933.3928546471006
5312,3933.890786735436
5313,3934.388723441328
5314,3934.8866647656914
5315,3935.3846107094346
5316,3935.88256127347
5317,3936.3805164587043
5318,3936.8784762660475
5319,3937.3764406964056
5320,3937.874409750686
5321,3938.3723834297925
5322,3938.870361734632
5323,3939.368344666106
5324,3939.8663322251195
5325,3940.3643244125738
5326,3940.8623212293696
5327,3941.3603226764085
5328,3941.858328754589
5329,3942.3563394648104
5330,3942.8543548079692
5331,3943.352374784965
5332,3943.8503993966897
5333,3944.3484286440435
5334,3944.846462527917
5335,3945.3445010492055
5336,3945.8425442088005
5337,3946.3405920075957
5338,3946.838644446481
5339,3947.3367015263457
5340,3947.834763248081
5341,3948.3328296125724
5342,3948.83090062071
5343,3949.3289762733802
5344,3949.8270565714683
5345,3950.3251415158593
5346,3950.823231107438
5347,3951.3213253470876
5348,3951.819424235691
5349,3952.317527774127
5350,3952.8156359632812
5351,3953.3137488040284
5352,3953.8118662972524
5353,3954.309988443829
5354,3954.808115244636
5355,3955.3062467005498
5356,3955.8043828124482
5357,3956.3025235812024
5358,3956.8006690076904
5359,3957.2988190927836
5360,3957.796973837354
5361,3958.295133242274
5362,3958.793297308414
5363,3959.2914660366446
5364,3959.7896394278337
5365,3960.28781748285
5366,3960.786000202563
5367,3961.284187587836
5368,3961.782379639538
5369,3962.280576358532
5370,3962.7787777456806
5371,3963.2769838018507
5372,3963.775194527902
5373,3964.2734099246986
5374,3964.7716299930985
5375,3965.2698547339646
5376,3965.768084148154
5377,3966.2663182365263
5378,3966.7645569999377
5379,3967.262800439247
5380,3967.7610485553073
5381,3968.2593013489764
5382,3968.7575588211066
5383,3969.2558209725526
5384,3969.7540878041655
5385,3970.252359316799
5386,3970.7506355113037
5387,3971.2489163885284
5388,3971.7472019493234
5389,3972.2454921945377
5390,3972.74378712502
5391,3973.242086741613
5392,3973.740391045168
5393,3974.2387000365256
5394,3974.7370137165353
5395,3975.2353320860357
5396,3975.733655145874
5397,3976.231982896888
5398,3976.7303153399234
5399,3977.2286524758183
5400,3977.7269943054116
5401,3978.2253408295433
5402,3978.723692049052
5403,3979.2220479647735
5404,3979.720408577545
5405,3980.2187738882017
5406,3980.717143897579
5407,3981.2155186065106
5408,3981.71389801583
5409,3982.21228212637
5410,3982.71067093896
5411,3983.2090644544337
5412,3983.707462673619
5413,3984.205865597347
5414,3984.704273226443
5415,3985.202685561739
5416,3985.7011026040573
5417,3986.1995243542283
5418,3986.697950813074
5419,3987.1963819814205
5420,3987.6948178600906
5421,3988.1932584499073
5422,3988.691703751693
5423,3989.1901537662684
5424,3989.688608494455
5425,3990.1870679370722
5426,3990.6855320949376
5427,3991.1840009688717
5428,3991.6824745596896
5429,3992.1809528682084
5430,3992.679435895246
5431,3993.1779236416137
5432,3993.676416108129
5433,3994.1749132956024
5434,3994.6734152048502
5435,3995.17192183668
5436,3995.670433191907
5437,3996.1689492713376
5438,3996.6674700757844
5439,3997.165995606055
5440,3997.664525862956
5441,3998.163060847297
5442,3998.661600559883
5443,3999.1601450015196
5444,3999.658694173012
5445,4000.1572480751643
5446,4000.6558067087794
5447,4001.1543700746593
5448,4001.6529381736073
5449,4002.1515110064233
5450,4002.650088573908
5451,4003.1486708768607
5452,4003.647257916078
5453,4004.1458496923624
5454,4004.6444462065065
5455,4005.1430474593094
5456,4005.641653451564
5457,4006.140264184069
5458,4006.638879657614
5459,4007.1374998729966
5460,4007.636124831006
5461,4008.1347545324347
5462,4008.633388978075
5463,4009.1320281687154
5464,4009.6306721051465
5465,4010.1293207881567
5466,4010.627974218534
5467,4011.1266323970644
5468,4011.625295324536
5469,4012.1239630017335
5470,4012.622635429443
5471,4013.1213126084463
5472,4013.6199945395297
5473,4014.1186812234723
5474,4014.617372661059
5475,4015.1160688530686
5476,4015.614769800284
5477,4016.113475503482
5478,4016.6121859634445
5479,4017.110901180946
5480,4017.609621156766
5481,4018.108345891681
5482,4018.607075386467
5483,4019.105809641898
5484,4019.6045486587486
5485,4020.103292437793
5486,4020.602040979804
5487,4021.100794285553
5488,4021.5995523558117
5489,4022.098315191351
5490,4022.597082792939
5491,4023.0958551613476
5492,4023.594632297343
5493,4024.093414201694
5494,4024.5922008751654
5495,4025.0909923185272
5496,4025.5897885325394
5497,4026.0885895179713
5498,4026.5873952755846
5499,4027.086205806144
5500,4027.58502111041
5501,4028.083841189144
5502,4028.582666043109
5503,4029.081495673063
5504,4029.580330079767
5505,4030.0791692639796
5506,4030.578013226458
5507,4031.07686196796
5508,4031.575715489242
5509,4032.074573791059
5510,4032.5734368741682
5511,4033.07230473932
5512,4033.5711773872727
5513,4034.0700548187747
5514,4034.5689370345817
5515,4035.0678240354414
5516,4035.566715822109
5517,4036.06561239533
5518,4036.564513755857
5519,4037.0634199044357
5520,4037.562330841816
5521,4038.061246568743
5522,4038.5601670859646
5523,4039.059092394225
5524,4039.55802249427
5525,4040.056957386844
5526,4040.5558970726884
5527,4041.0548415525477
5528,4041.553790827163
5529,4042.052744897276
5530,4042.5517037636264
5531,4043.0506674269554
